pid,tid,url,answerId,duration,coverage
10,6,https://stackoverflow.com/questions/44739963/how-do-i-server-static-files-relative-to-subdirectory-index-files-in-express-js,44739963,13357,1
10,6,https://stackoverflow.com/questions/5924072/express-js-cant-get-my-static-files-why,5924072,,1
10,6,https://stackoverflow.com/questions/5924072/express-js-cant-get-my-static-files-why,5924732,16333,0.6615791571218544
10,6,https://stackoverflow.com/questions/5924072/express-js-cant-get-my-static-files-why,16111667,22285,0.5878555665130949
10,6,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,42977068,191895,1
10,6,https://stackoverflow.com/questions/42977068/express-serving-static-files-and-routing,42977068,191895,1
11,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,4137,1
11,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,65102,0.9143137186515231
11,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,3978492,7815,1
11,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,20547803,9645,0.6567226890756303
11,5,https://stackoverflow.com/questions/14897571/moment-js-date-between-dates,14897571,16720,1
11,5,https://stackoverflow.com/questions/14897571/moment-js-date-between-dates,29495647,85668,0.8130812444606749
11,6,https://stackoverflow.com/questions/28143419/express-static-keeps-routing-my-files-from-the-route,28143419,311301,1
11,6,https://stackoverflow.com/questions/28143419/express-static-keeps-routing-my-files-from-the-route,28143812,45298,0.7841176521878283
12,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,,1
12,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,216988,0.5481707317073171
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,110805,1
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149099,8700,0.8256859756097561
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,149253,0.580983231707317
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,149055,110805,1
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,149099,2900,0.8256859756097561
12,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,16233919,155053,0.580983231707317
12,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462318,,1
12,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462414,204105,0.7584794207317073
12,1,https://stackoverflow.com/questions/122102/what-is-the-most-efficient-way-to-deep-clone-an-object-in-javascript,122102,,1
12,1,https://stackoverflow.com/questions/122102/what-is-the-most-efficient-way-to-deep-clone-an-object-in-javascript,122704,50990,0.5240282012195122
12,1,https://stackoverflow.com/questions/122102/what-is-the-most-efficient-way-to-deep-clone-an-object-in-javascript,5344074,26649,0.6539253048780488
12,5,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,29651815,145382,1
12,5,https://stackoverflow.com/questions/15993913/format-date-with-moment-js,15993913,,1
12,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,24428656,248579,1
12,5,https://stackoverflow.com/questions/30888197/format-datetime-to-yyyy-mm-dd-hhmmss-in-moment-js,30888197,,1
12,5,https://stackoverflow.com/questions/30888197/format-datetime-to-yyyy-mm-dd-hhmmss-in-moment-js,30888281,4804,0.573780487804878
12,6,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,55853857,,1
13,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462318,47814,1
13,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,3978492,10523,1
13,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,20547803,461002,1
13,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,21514254,39068,0.6871586134453781
13,5,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,4944750,16721,1
13,5,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,4944782,3584,0.8212009974888392
13,5,https://stackoverflow.com/questions/63002502/subtract-date-with-format-dd-mmm-yyyy,63002502,,1
13,5,https://stackoverflow.com/questions/31931/whats-the-simplest-way-to-decrement-a-date-in-javascript-by-1-day,31931,,1
13,5,https://stackoverflow.com/questions/25888182/moment-js-how-to-subtract-7-days-from-current-date,25888182,,1
13,6,https://stackoverflow.com/questions/10183291/how-to-get-the-full-url-in-express,10183291,,1
13,6,https://stackoverflow.com/questions/10183291/how-to-get-the-full-url-in-express,10185427,11716,0.6169205096589417
14,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,4949,1
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,4022171,13404,1
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,160246,0.7842161016949153
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,64297528,161800,1
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,149055,8792,1
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,4022171,3351,1
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,16233919,34832,0.7842161016949153
14,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,64297528,40450,1
14,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,149055,8792,1
14,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,4022171,3351,1
14,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,16233919,34832,0.7842161016949153
14,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,64297528,40450,1
14,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,149055,8792,1
14,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,4022171,3351,1
14,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,16233919,34832,0.7842161016949153
14,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,64297528,40450,1
14,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,3978492,,1
14,5,https://stackoverflow.com/questions/42031436/momentjs-get-time-until-with-two-variables,42031436,,1
14,5,https://stackoverflow.com/questions/37673322/how-to-get-date-range-using-moment-js,37673322,,1
14,5,https://stackoverflow.com/questions/37673322/how-to-get-date-range-using-moment-js,48276306,3234,1
14,5,https://stackoverflow.com/questions/48276306/display-time-duration-based-on-start-and-end-date-with-interval-using-moment-js,37673322,,1
14,5,https://stackoverflow.com/questions/48276306/display-time-duration-based-on-start-and-end-date-with-interval-using-moment-js,48276306,3234,1
14,6,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,65115458,,1
15,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,,1
15,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,69751,0.6684916338582677
15,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,190208,1
15,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,5611,0.7180733267716536
15,5,https://stackoverflow.com/a/29652195,29652195,,1
15,6,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,36395563,43451,1
15,6,https://stackoverflow.com/questions/36395563/static-routing-in-node-express,36403370,27495,0.6479761318897638
16,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,284488,1
16,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,4022171,58328,1
16,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,4022212,192360,0.6031468531468531
16,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,52453070,9192,0.6845134032634033
16,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,149055,242846,1
16,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,4022171,,1
16,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,4022212,192360,0.6031468531468531
16,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,16233919,5304,0.8563519813519813
16,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462318,4157,1
16,5,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,1296374,4576,0.6020906177156177
16,5,https://stackoverflow.com/questions/1296358/how-to-subtract-days-from-a-plain-date,4944750,99959,1
16,5,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,1296374,4576,0.6020906177156177
16,5,https://stackoverflow.com/questions/4944750/how-to-subtract-date-time-in-javascript,4944750,99959,1
16,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,27492540,8541,0.5025859557109557
16,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,29651815,15408,1
16,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,29652195,87904,0.7329363344988346
16,5,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,27492540,8541,0.5025859557109557
16,5,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,29651815,15408,1
16,5,https://stackoverflow.com/questions/29651815/format-date-and-subtract-days-using-moment-js,29652195,87904,0.7329363344988346
17,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,31733,1
17,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,82911,0.6486874259478673
17,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,4022171,102278,1
17,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,4022212,5340,0.5940462085308057
17,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,52453070,25553,0.6964880776066351
17,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,4022171,102278,1
17,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,4022212,5340,0.5940462085308057
17,4,https://stackoverflow.com/questions/4022171/how-do-i-print-currency-format-in-javascript,52453070,25553,0.6964880776066351
17,6,https://stackoverflow.com/questions/72840594/how-to-download-pdf-with-nodejs-and-expressjs,72840594,18103,1
17,6,https://stackoverflow.com/questions/72840594/how-to-download-pdf-with-nodejs-and-expressjs,72840660,4620,0.5584456457345972
17,6,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,65115458,162144,1
17,6,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,65116954,58474,0.5562888773696683
17,6,https://stackoverflow.com/questions/65115458/how-to-serve-static-files-in-expressjs-on-some-paths-and-not-others,68244233,76485,0.562185278436019
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,16333790,,1
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,29046869,3642,1
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,63711537,11123,1
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,63711768,4522,0.874972230450237
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,69877117,31487,1
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,69877679,42890,0.6749296504739336
17,6,https://stackoverflow.com/questions/16333790/node-js-quick-file-server-static-files-over-http,69888300,7119,0.5537155657582938
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,16333790,,1
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,29046869,3642,1
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,63711537,11123,1
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,63711768,4522,0.874972230450237
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,69877117,31487,1
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,69877679,42890,0.6749296504739336
17,6,https://stackoverflow.com/questions/63711537/how-to-properly-use-serve-static,69888300,7119,0.5537155657582938
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,16333790,,1
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,29046869,3642,1
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,63711537,11123,1
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,63711768,4522,0.874972230450237
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,69877117,31487,1
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,69877679,42890,0.6749296504739336
17,6,https://stackoverflow.com/questions/69877117/how-do-i-serve-static-files-with-authentication,69888300,7119,0.5537155657582938
18,2,https://stackoverflow.com/a/979325,979325,,1
18,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,388815,1
18,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462318,,1
18,1,https://stackoverflow.com/a/23481165,23481165,,1
18,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,24428656,,1
19,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,,1
19,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,106382,0.7651103315060303
19,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,149055,48625,1
19,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,16233919,18322,0.8970843195633403
19,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,64297528,,1
19,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,48625,1
19,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,18322,0.8970843195633403
19,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,64297528,,1
19,1,https://stackoverflow.com/questions/3978492/fastest-way-to-duplicate-an-array-in-javascript-slice-vs-for-loop,3978492,,1
19,6,https://stackoverflow.com/questions/55853857/how-to-serve-static-files-to-different-routes-in-express,55853857,,1
20,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,149055,10236,1
20,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,42370,0.7809470920840065
20,6,https://stackoverflow.com/questions/20089582/how-to-get-a-url-parameter-in-express,20089582,,1
20,6,https://stackoverflow.com/questions/20089582/how-to-get-a-url-parameter-in-express,20089634,5108,0.6253029079159935
20,6,https://stackoverflow.com/questions/25463423/res-sendfile-absolute-path,25463423,,1
20,6,https://stackoverflow.com/questions/25463423/res-sendfile-absolute-path,25463996,14352,0.6987833198707593
21,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979256,28481,1
21,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979289,141779,0.7581101025678272
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,16233919,218664,0.9446523101761696
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,19664926,53004,1
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,64297528,237158,1
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,64297598,10816,0.8396688245006443
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings,64302312,8520,0.6786211825610963
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,16233919,109332,0.9446523101761696
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,19664926,26502,1
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,64297528,118579,1
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,64297598,5408,0.8396688245006443
21,4,https://stackoverflow.com/questions/149055/how-to-format-numbers-as-currency-strings/5681208,64302312,4260,0.6786211825610963
21,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,16233919,109332,0.9446523101761696
21,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,19664926,26502,1
21,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,64297528,118579,1
21,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,64297598,5408,0.8396688245006443
21,4,https://stackoverflow.com/questions/64297528/how-to-format-currency-in-javascript,64302312,4260,0.6786211825610963
21,4,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,16233919,109332,0.9446523101761696
21,4,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,19664926,26502,1
21,4,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,64297528,118579,1
21,4,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,64297598,5408,0.8396688245006443
21,4,https://stackoverflow.com/questions/19664926/proper-js-currency-format-with-commas-and-decimals,64302312,4260,0.6786211825610963
21,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462318,8482,0.7138876598959292
21,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,47790805,2172,1
21,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,24428656,,1
21,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,24428984,41081,0.8030688997923187
21,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,27492540,61152,0.5761055363471097
21,5,https://stackoverflow.com/questions/24428656/subtract-time-from-date-moment-js,57287372,36547,0.551407062603553
21,6,https://stackoverflow.com/questions/12525928/how-to-get-request-path-with-express-req-object,12525928,,1
21,6,https://stackoverflow.com/questions/12525928/how-to-get-request-path-with-express-req-object,12527220,6629,0.662142252184681
21,6,https://stackoverflow.com/questions/12525928/how-to-get-request-path-with-express-req-object,56380963,4443,0.5734784627698132
21,6,https://stackoverflow.com/questions/55285668/express-static-doesnt-route-the-static-files,55285668,86313,1
21,6,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,60243899,32789,1
21,6,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,66258861,23975,1
21,6,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,70456060,251768,1
21,6,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,70456155,13369,0.5777574407158965
21,6,https://stackoverflow.com/questions/66258861/creating-routing-for-a-static-site-using-express,70456247,13528,0.5337937457572027
21,6,https://stackoverflow.com/questions/70456060/problem-with-static-routing-in-node-js-using-express,60243899,65578,1
21,6,https://stackoverflow.com/questions/70456060/problem-with-static-routing-in-node-js-using-express,66258861,47950,1
21,6,https://stackoverflow.com/questions/70456060/problem-with-static-routing-in-node-js-using-express,70456060,193633,1
21,6,https://stackoverflow.com/questions/70456060/problem-with-static-routing-in-node-js-using-express,70456155,13369,0.5777574407158965
21,6,https://stackoverflow.com/questions/70456060/problem-with-static-routing-in-node-js-using-express,70456247,13528,0.5337937457572027
21,6,https://stackoverflow.com/questions/60243899/problem-with-nodejs-static-route-and-files,60243899,32789,1
21,6,https://stackoverflow.com/questions/60243899/problem-with-nodejs-static-route-and-files,66258861,23975,1
21,6,https://stackoverflow.com/questions/60243899/problem-with-nodejs-static-route-and-files,66258942,1371,0.9008478268607902
21,6,https://stackoverflow.com/questions/60243899/problem-with-nodejs-static-route-and-files,70456060,119973,1
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979278,20712,0.6691987456747405
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,979325,24854,0.8727022058823529
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,31553155,562024,1
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,31553219,37654,0.9805903979238755
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,31553613,20382,0.7660575259515571
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,54623130,134986,1
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,54623139,136586,0.645382785467128
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,54623200,27320,0.9493944636678201
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,54623379,38092,0.5768814878892734
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,54629762,2736,0.552984429065744
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,57064796,24818,0.6234861591695502
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,72084911,312698,1
22,2,https://stackoverflow.com/questions/979256/sorting-an-array-of-objects-by-property-values,72084975,11288,1
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,979256,30367,1
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,979278,10356,0.6691987456747405
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,979325,12427,0.8727022058823529
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,31553155,281012,1
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,31553219,18827,0.9805903979238755
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,31553613,10191,0.7660575259515571
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,54623130,67493,1
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,54623139,68293,0.645382785467128
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,54623200,13660,0.9493944636678201
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,54623379,19046,0.5768814878892734
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,54629762,1368,0.552984429065744
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,57064796,12409,0.6234861591695502
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,72084911,156349,1
22,2,https://stackoverflow.com/questions/54623130/javascript-sort-an-array-of-objects-by-a-numeric-property-in-each-object,72084975,5644,1
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,979278,20712,0.6691987456747405
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,979325,24854,0.8727022058823529
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,31553155,562024,1
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,31553219,37654,0.9805903979238755
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,31553613,20382,0.7660575259515571
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,54623130,134986,1
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,54623139,136586,0.645382785467128
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,54623200,27320,0.9493944636678201
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,54623379,38092,0.5768814878892734
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,54629762,2736,0.552984429065744
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,57064796,24818,0.6234861591695502
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,72084911,312698,1
22,2,https://stackoverflow.com/questions/31553155/sort-by-object-key-in-descending-order-on-javascript-underscore,72084975,11288,1
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,979256,30367,1
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,979278,10356,0.6691987456747405
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,979325,12427,0.8727022058823529
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,31553155,281012,1
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,31553219,18827,0.9805903979238755
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,31553613,10191,0.7660575259515571
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,54623130,67493,1
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,54623139,68293,0.645382785467128
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,54623200,13660,0.9493944636678201
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,54623379,19046,0.5768814878892734
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,54629762,1368,0.552984429065744
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,57064796,12409,0.6234861591695502
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,72084911,156349,1
22,2,https://stackoverflow.com/questions/72084911/how-do-i-sort-array-of-objects-in-descending-order-based-on-alphanumeric-value-i,72084975,5644,1
22,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,6116474,35374,1
22,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,6116502,2989,0.5827746539792388
22,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,6116511,4633,1
22,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,6116524,1701,0.581260813148789
22,3,https://stackoverflow.com/questions/12462318/find-a-value-in-an-array-of-objects-in-javascript,12462414,2726,0.6769571799307958
